transaction_id,token_id,buyer_id,seller_id,quantity,starting_price,ending_price,total_amount_usdc,transaction_type,swap_api_reference,original_currency,status,reversal_reason,timestamp,on_chain_tx_hash,merkle_proof_hash
80460,148,95e4bfd8-0a65-4327-98a4-e9b8982cfad4,f8883c5e-9750-4217-aae6-4410d84a894f,3,1.672635,1.672681,5.017974,primary,,USD,completed,,2025-04-13,,
80461,148,181b2a53-0a89-4eaa-89c8-f260ad9b7c07,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.672704,1.672888,15.055164,primary,,USD,completed,,2025-03-18,,
80462,148,6be45b54-9662-45fd-a160-a05b5c3764be,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.672911,1.673647,55.218207,primary,,USD,completed,,2025-11-10,,
80463,148,04e45f10-8976-4b3f-8ceb-097e573d8cde,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.67367,1.673854,15.063858,primary,,USD,completed,,2025-07-04,,
80464,148,145589b6-ccbd-488c-8c80-617b01dba6ad,f8883c5e-9750-4217-aae6-4410d84a894f,43,1.673877,1.674843,71.99748,primary,,USD,completed,,2025-10-30,,
80465,148,17f2faec-b884-4ba2-8288-8779f99db580,f8883c5e-9750-4217-aae6-4410d84a894f,3,1.674866,1.674912,5.024667,primary,,USD,completed,,2025-10-29,,
80466,148,afb20b55-2c52-468a-9592-82b8b6057be5,f8883c5e-9750-4217-aae6-4410d84a894f,39,1.674935,1.675809,65.339508,primary,,USD,completed,,2025-11-29,,
80467,148,658d77b6-8174-4e64-b8c4-cff61ea22397,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.675832,1.676568,55.3146,primary,,USD,completed,,2025-07-15,,
80468,148,f6c41097-efe3-427f-b95e-faf10912c647,f8883c5e-9750-4217-aae6-4410d84a894f,4,1.676591,1.67666,6.706502,primary,,USD,completed,,2025-01-05,,
80469,148,24b0fbce-2ee9-427a-b9d3-43718986fb4e,f8883c5e-9750-4217-aae6-4410d84a894f,16,1.676683,1.677028,26.829688,primary,,USD,completed,,2025-03-14,,
80470,148,3709db94-611b-40aa-85ea-87dbc28aa93d,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.677051,1.677304,20.12613,primary,,USD,completed,,2025-06-18,,
80471,148,3f8eeebc-cba7-407f-9a30-1e268d4929bc,f8883c5e-9750-4217-aae6-4410d84a894f,16,1.677327,1.677672,26.839992,primary,,USD,completed,,2025-10-12,,
80472,148,b1d50e3f-0d02-48fa-9238-aa63c06ac6e1,f8883c5e-9750-4217-aae6-4410d84a894f,17,1.677695,1.678063,28.523943,primary,,USD,completed,,2025-08-01,,
80473,148,ea132b30-9aa2-4cde-bafa-b226de784489,f8883c5e-9750-4217-aae6-4410d84a894f,27,1.678086,1.678684,45.316395,primary,,USD,completed,,2025-07-20,,
80474,148,1b726b4b-23b8-4454-b26d-9fcb77d2ca67,f8883c5e-9750-4217-aae6-4410d84a894f,48,1.678707,1.679788,80.60388,primary,,USD,completed,,2025-01-10,,
80475,148,68e3a66b-c711-4d46-881b-c1a5150ec9d3,f8883c5e-9750-4217-aae6-4410d84a894f,31,1.679811,1.680501,52.084836,primary,,USD,completed,,2025-10-27,,
80476,148,96806fa0-ee9b-4be7-b673-89d330e11242,f8883c5e-9750-4217-aae6-4410d84a894f,35,1.680524,1.681306,58.832025,primary,,USD,completed,,2025-02-17,,
80477,148,f7e0430a-2db6-46ec-a435-f3e82fe496f6,f8883c5e-9750-4217-aae6-4410d84a894f,5,1.681329,1.681421,8.406875,primary,,USD,completed,,2025-08-20,,
80478,148,216ca772-bac4-4de3-b4ca-c5569367eabc,f8883c5e-9750-4217-aae6-4410d84a894f,50,1.681444,1.682571,84.100375,primary,,USD,completed,,2025-07-13,,
80479,148,61579c84-d2c4-44ce-8dbe-e13432b1fee4,f8883c5e-9750-4217-aae6-4410d84a894f,26,1.682594,1.683169,43.754919,primary,,USD,completed,,2025-05-09,,
80480,148,dac15c91-094e-40bc-a65f-5fd68dfce960,f8883c5e-9750-4217-aae6-4410d84a894f,17,1.683192,1.68356,28.617392,primary,,USD,completed,,2025-12-21,,
80481,148,cda44e40-2961-4cce-9075-cd61953a5bd6,f8883c5e-9750-4217-aae6-4410d84a894f,36,1.683583,1.684388,60.623478,primary,,USD,completed,,2025-01-28,,
80482,148,e9fc24e1-1746-4ca8-9861-de6928177192,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.684411,1.684595,15.160527,primary,,USD,completed,,2025-02-26,,
80483,148,6228d950-6125-4448-ad56-90ac45615fdf,f8883c5e-9750-4217-aae6-4410d84a894f,36,1.684618,1.685423,60.660738,primary,,USD,completed,,2025-02-22,,
80484,148,c62e6a64-0302-4253-bca7-f37ffd9748a5,f8883c5e-9750-4217-aae6-4410d84a894f,36,1.685446,1.686251,60.690546,primary,,USD,completed,,2025-09-03,,
80485,148,7773e811-dffd-49dc-b007-bdfc3f2911df,f8883c5e-9750-4217-aae6-4410d84a894f,21,1.686274,1.686734,35.416584,primary,,USD,completed,,2025-02-05,,
80486,148,84df1add-442c-4d9a-9e60-460d71312f75,f8883c5e-9750-4217-aae6-4410d84a894f,43,1.686757,1.687723,72.55132,primary,,USD,completed,,2025-08-30,,
80487,148,ccae2c47-cba8-4015-ba1c-a47079bac21d,f8883c5e-9750-4217-aae6-4410d84a894f,37,1.687746,1.688574,62.46192,primary,,USD,completed,,2025-12-08,,
80488,148,bc0015d0-08bd-460e-9e18-d3e105e852cc,f8883c5e-9750-4217-aae6-4410d84a894f,28,1.688597,1.689218,47.28941,primary,,USD,completed,,2025-06-16,,
80489,148,5199e8a8-50ec-4638-b975-cb2581872f04,f8883c5e-9750-4217-aae6-4410d84a894f,40,1.689241,1.690138,67.58758,primary,,USD,completed,,2025-08-26,,
80490,148,25274ca4-50bb-4e7d-93a3-fee687f01e2f,f8883c5e-9750-4217-aae6-4410d84a894f,6,1.690161,1.690276,10.141311,primary,,USD,completed,,2025-02-17,,
80491,148,f65d127d-ece6-4372-86e5-16481dc912f4,f8883c5e-9750-4217-aae6-4410d84a894f,11,1.690299,1.690529,18.594554,primary,,USD,completed,,2025-09-21,,
80492,148,86c74a99-5aa7-4d64-8fc2-8d4bd14be872,f8883c5e-9750-4217-aae6-4410d84a894f,4,1.690552,1.690621,6.762346,primary,,USD,completed,,2025-06-23,,
80493,148,33bab3df-84cf-4d4c-b3bc-6c221b4bcb9f,f8883c5e-9750-4217-aae6-4410d84a894f,49,1.690644,1.691748,82.868604,primary,,USD,completed,,2025-12-11,,
80494,148,8f7ebfac-07a8-4476-a634-8eeefca48fac,f8883c5e-9750-4217-aae6-4410d84a894f,32,1.691771,1.692484,54.14808,primary,,USD,completed,,2025-04-07,,
80495,148,11fe58e5-078f-4c21-9da4-2644ebbb4593,f8883c5e-9750-4217-aae6-4410d84a894f,46,1.692507,1.693542,77.879127,primary,,USD,completed,,2025-04-10,,
80496,148,6fe89569-8003-4a86-a934-a05347c9d6e0,f8883c5e-9750-4217-aae6-4410d84a894f,10,1.693565,1.693772,16.936685,primary,,USD,completed,,2025-08-28,,
80497,148,92cd0295-11d0-4021-83f6-3fc5403ade57,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.693795,1.694048,20.327058,primary,,USD,completed,,2025-09-29,,
80498,148,f730e6fd-23d4-47b6-984a-23069bd8eb35,f8883c5e-9750-4217-aae6-4410d84a894f,42,1.694071,1.695014,71.170785,primary,,USD,completed,,2025-02-27,,
80499,148,dc8c177a-6650-4717-84cb-dd047643369a,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.695037,1.695773,55.948365,primary,,USD,completed,,2025-03-06,,
80500,148,d744a0a2-3be1-4c26-9410-7964668d88d0,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.695796,1.69598,15.262992,primary,,USD,completed,,2025-12-22,,
80501,148,96e2cebb-fd99-44de-9933-008abc43f32c,f8883c5e-9750-4217-aae6-4410d84a894f,45,1.696003,1.697015,76.342905,primary,,USD,completed,,2025-12-14,,
80502,148,a35a0907-d01f-4cab-a29b-49e0718120b6,f8883c5e-9750-4217-aae6-4410d84a894f,15,1.697038,1.69736,25.457985,primary,,USD,completed,,2025-08-31,,
80503,148,d69b849f-5053-4c7a-b48f-1370ef26a851,f8883c5e-9750-4217-aae6-4410d84a894f,1,1.697383,1.697383,1.697383,primary,,USD,completed,,2025-10-24,,
80504,148,402ee21b-003a-4683-9670-64b0a4da59cd,f8883c5e-9750-4217-aae6-4410d84a894f,16,1.697406,1.697751,27.161256,primary,,USD,completed,,2025-07-28,,
80505,148,6c521708-7cab-4229-873b-98c199ce2f39,f8883c5e-9750-4217-aae6-4410d84a894f,30,1.697774,1.698441,50.943225,primary,,USD,completed,,2025-07-24,,
80506,148,fa363125-b0bc-442f-9f26-4284f3c81b8f,f8883c5e-9750-4217-aae6-4410d84a894f,41,1.698464,1.699384,69.655884,primary,,USD,completed,,2025-11-08,,
80507,148,d7aab353-e7be-4e2f-bf12-cdc166f3541b,f8883c5e-9750-4217-aae6-4410d84a894f,39,1.699407,1.700281,66.293916,primary,,USD,completed,,2025-12-25,,
80508,148,98b140e5-55f0-4fd8-88e2-367b5e445d93,f8883c5e-9750-4217-aae6-4410d84a894f,43,1.700304,1.70127,73.133841,primary,,USD,completed,,2025-10-12,,
80509,148,e76a10d3-b42a-4dca-9349-62080f7f3681,f8883c5e-9750-4217-aae6-4410d84a894f,37,1.701293,1.702121,62.963159,primary,,USD,completed,,2025-08-03,,
80510,148,1f2b7228-c4e8-4528-92ea-81a74e8b383e,f8883c5e-9750-4217-aae6-4410d84a894f,44,1.702144,1.703133,74.916094,primary,,USD,completed,,2025-10-11,,
80511,148,686eb50b-f858-4875-8d1f-c3a19527b906,f8883c5e-9750-4217-aae6-4410d84a894f,6,1.703156,1.703271,10.219281,primary,,USD,completed,,2025-01-09,,
80512,148,b64ad39b-a9fe-4ca8-9e64-8f353bf92604,f8883c5e-9750-4217-aae6-4410d84a894f,19,1.703294,1.703708,32.366519,primary,,USD,completed,,2025-05-12,,
80513,148,aad1d5c1-9582-4b18-a2b5-cf6abc906b96,f8883c5e-9750-4217-aae6-4410d84a894f,40,1.703731,1.704628,68.16718,primary,,USD,completed,,2025-09-05,,
80514,148,3e66b4c5-f501-4769-a70f-d1f953f67588,f8883c5e-9750-4217-aae6-4410d84a894f,44,1.704651,1.70564,75.026402,primary,,USD,completed,,2025-07-12,,
80515,148,f17ca35c-cc6c-442b-a6b5-08c3b07a2200,f8883c5e-9750-4217-aae6-4410d84a894f,40,1.705663,1.70656,68.24446,primary,,USD,completed,,2025-01-06,,
80516,148,7e8a0184-a8e7-4305-89f1-a00daaa5f114,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.706583,1.706767,15.360075,primary,,USD,completed,,2025-04-29,,
80517,148,87448176-38d5-48b4-bc0d-c178ade54e50,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.70679,1.707526,56.336214,primary,,USD,completed,,2025-12-14,,
80518,148,7abe3e18-1544-4994-8cc1-fdc3a7f7a39e,f8883c5e-9750-4217-aae6-4410d84a894f,17,1.707549,1.707917,29.031461,primary,,USD,completed,,2025-11-09,,
80519,148,e867d198-0bf2-4dae-885b-740759c102e0,f8883c5e-9750-4217-aae6-4410d84a894f,38,1.70794,1.708791,64.917889,primary,,USD,completed,,2025-06-21,,
80520,148,a5bab74b-d143-4e79-8a7a-a5420e877c1d,f8883c5e-9750-4217-aae6-4410d84a894f,35,1.708814,1.709596,59.822175,primary,,USD,completed,,2025-05-27,,
80521,148,0dfdf970-9734-4f50-86e0-7657c8e2a1ee,f8883c5e-9750-4217-aae6-4410d84a894f,20,1.709619,1.710056,34.19675,primary,,USD,completed,,2025-09-06,,
80522,148,9129dafe-f43d-483a-b16f-210273bb3d50,f8883c5e-9750-4217-aae6-4410d84a894f,41,1.710079,1.710999,70.132099,primary,,USD,completed,,2025-04-11,,
80523,148,d7101700-3124-4c8b-a864-89b3334af15c,f8883c5e-9750-4217-aae6-4410d84a894f,44,1.711022,1.712011,75.306726,primary,,USD,completed,,2025-11-21,,
80524,148,ac625e0a-d434-4358-923d-d7a667630a30,f8883c5e-9750-4217-aae6-4410d84a894f,48,1.712034,1.713115,82.203576,primary,,USD,completed,,2025-10-20,,
80525,148,6228d950-6125-4448-ad56-90ac45615fdf,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.713138,1.713391,20.559174,primary,,USD,completed,,2025-12-23,,
80526,148,fcdc7191-53bd-4807-8ed1-a1661dc66c4d,f8883c5e-9750-4217-aae6-4410d84a894f,13,1.713414,1.71369,22.276176,primary,,USD,completed,,2025-10-23,,
80527,148,4d75eafd-5afa-45df-9405-dbff615c29ac,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.713713,1.713966,20.566074,primary,,USD,completed,,2025-06-16,,
80528,148,dd4ef8b0-906a-4576-8632-efc2244534eb,f8883c5e-9750-4217-aae6-4410d84a894f,8,1.713989,1.71415,13.712556,primary,,USD,completed,,2025-11-01,,
80529,148,ea80bfa9-221b-4c09-bcce-9e8153f4968e,f8883c5e-9750-4217-aae6-4410d84a894f,21,1.714173,1.714633,36.002463,primary,,USD,completed,,2025-12-20,,
80530,148,f3b865b5-3cd0-42e9-8c64-313919996190,f8883c5e-9750-4217-aae6-4410d84a894f,20,1.714656,1.715093,34.29749,primary,,USD,completed,,2025-11-19,,
80531,148,4dd33222-d0a9-4008-a519-6f63eb254eb5,f8883c5e-9750-4217-aae6-4410d84a894f,1,1.715116,1.715116,1.715116,primary,,USD,completed,,2025-08-10,,
80532,148,f353e2ad-f35d-4705-a73f-bd64dbe9744c,f8883c5e-9750-4217-aae6-4410d84a894f,13,1.715139,1.715415,22.298601,primary,,USD,completed,,2025-09-04,,
80533,148,28ce7815-18b9-4476-aa73-b753e9b9816d,f8883c5e-9750-4217-aae6-4410d84a894f,47,1.715438,1.716496,80.650449,primary,,USD,completed,,2025-01-16,,
80534,148,5e01022e-83fc-436f-9b5d-a41521e8506f,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.716519,1.716703,15.449499,primary,,USD,completed,,2025-05-28,,
80535,148,9129dafe-f43d-483a-b16f-210273bb3d50,f8883c5e-9750-4217-aae6-4410d84a894f,34,1.716726,1.717485,58.381587,primary,,USD,completed,,2025-10-28,,
80536,148,35d01fec-e401-4fdc-b2a1-1dc59e2dbc2d,f8883c5e-9750-4217-aae6-4410d84a894f,10,1.717508,1.717715,17.176115,primary,,USD,completed,,2025-04-15,,
80537,148,731979b6-aaf0-4683-9dec-07977d2a8cc4,f8883c5e-9750-4217-aae6-4410d84a894f,28,1.717738,1.718359,48.105358,primary,,USD,completed,,2025-01-19,,
80538,148,593e0005-d5b3-47e6-9a60-a0a5d8d7167f,f8883c5e-9750-4217-aae6-4410d84a894f,16,1.718382,1.718727,27.496872,primary,,USD,completed,,2025-02-01,,
80539,148,0d12bd34-9d9b-40a9-b24e-174ebe14ce64,f8883c5e-9750-4217-aae6-4410d84a894f,21,1.71875,1.71921,36.09858,primary,,USD,completed,,2025-09-15,,
80540,148,d093367b-3518-44ff-8dc9-a6c21ca3441c,f8883c5e-9750-4217-aae6-4410d84a894f,44,1.719233,1.720222,75.66801,primary,,USD,completed,,2025-02-24,,
80541,148,d38a9ca9-1433-442b-829e-8acc90840bde,f8883c5e-9750-4217-aae6-4410d84a894f,31,1.720245,1.720935,53.33829,primary,,USD,completed,,2025-04-19,,
80542,148,5aa77c42-859c-4dbb-85e3-27e0b0b64fba,f8883c5e-9750-4217-aae6-4410d84a894f,28,1.720958,1.721579,48.195518,primary,,USD,completed,,2025-07-07,,
80543,148,b619da4e-69b7-49c4-b363-f1a7822d8c97,f8883c5e-9750-4217-aae6-4410d84a894f,6,1.721602,1.721717,10.329957,primary,,USD,completed,,2025-12-07,,
80544,148,b5ef22db-de58-4f91-a588-1bc408a90796,f8883c5e-9750-4217-aae6-4410d84a894f,45,1.72174,1.722752,77.50107,primary,,USD,completed,,2025-04-15,,
80545,148,3ff86fe9-7bd1-4d4c-bf1c-94d071f089ef,f8883c5e-9750-4217-aae6-4410d84a894f,36,1.722775,1.72358,62.03439,primary,,USD,completed,,2025-03-13,,
80546,148,1c5ae191-8962-4b11-9f4e-cb305062b4b6,f8883c5e-9750-4217-aae6-4410d84a894f,28,1.723603,1.724224,48.269578,primary,,USD,completed,,2025-05-22,,
80547,148,238c38df-5003-4c83-aa1f-0ec708e39ac0,f8883c5e-9750-4217-aae6-4410d84a894f,10,1.724247,1.724454,17.243505,primary,,USD,completed,,2025-02-23,,
80548,148,f9058634-ef1a-4764-8fed-7497fc17070b,f8883c5e-9750-4217-aae6-4410d84a894f,26,1.724477,1.725052,44.843877,primary,,USD,completed,,2025-10-19,,
80549,148,f7a2e998-92b1-4a5c-837f-c8cf87208eef,f8883c5e-9750-4217-aae6-4410d84a894f,13,1.725075,1.725351,22.427769,primary,,USD,completed,,2025-04-02,,
80550,148,609249aa-b413-4eee-86f2-e1bf6dd67bce,f8883c5e-9750-4217-aae6-4410d84a894f,28,1.725374,1.725995,48.319166,primary,,USD,completed,,2025-11-02,,
80551,148,aff2d311-8929-417b-a247-436719318ae8,f8883c5e-9750-4217-aae6-4410d84a894f,28,1.726018,1.726639,48.337198,primary,,USD,completed,,2025-05-21,,
80552,148,c9a57168-c9a1-49f5-abf8-a35562ccdbaa,f8883c5e-9750-4217-aae6-4410d84a894f,40,1.726662,1.727559,69.08442,primary,,USD,completed,,2025-04-17,,
80553,148,26c21d01-c1aa-4ffe-89d1-679d02418bce,f8883c5e-9750-4217-aae6-4410d84a894f,36,1.727582,1.728387,62.207442,primary,,USD,completed,,2025-04-10,,
80554,148,2e920999-71a1-4273-97d6-4b9226b02235,f8883c5e-9750-4217-aae6-4410d84a894f,27,1.72841,1.729008,46.675143,primary,,USD,completed,,2025-07-29,,
80555,148,26f068b1-1d36-4bea-a010-106c7a7310d2,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.729031,1.729767,57.070167,primary,,USD,completed,,2025-07-02,,
80556,148,f01a5aa1-de34-4c28-a0c7-35a0e15b8f90,f8883c5e-9750-4217-aae6-4410d84a894f,24,1.72979,1.730319,41.521308,primary,,USD,completed,,2025-10-29,,
80557,148,f730e6fd-23d4-47b6-984a-23069bd8eb35,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.730342,1.730595,20.765622,primary,,USD,completed,,2025-11-06,,
80558,148,e2a8ba4c-5dce-45f6-b092-6d0e1770d78b,f8883c5e-9750-4217-aae6-4410d84a894f,34,1.730618,1.731377,58.853915,primary,,USD,completed,,2025-11-27,,
80559,148,15264307-ef41-48af-aade-f35db50e92f5,f8883c5e-9750-4217-aae6-4410d84a894f,18,1.7314,1.731791,31.168719,primary,,USD,completed,,2025-12-10,,
80560,148,1d0c44c9-ab10-4810-a973-684fada4e9b1,f8883c5e-9750-4217-aae6-4410d84a894f,40,1.731814,1.732711,69.2905,primary,,USD,completed,,2025-04-22,,
80561,148,d4dd8f31-1bc0-4c11-a4bf-b85ff0ffc0d6,f8883c5e-9750-4217-aae6-4410d84a894f,19,1.732734,1.733148,32.925879,primary,,USD,completed,,2025-03-18,,
80562,148,0aac28e3-2104-4f2d-b6ed-3792ec9add3a,f8883c5e-9750-4217-aae6-4410d84a894f,32,1.733171,1.733884,55.47288,primary,,USD,completed,,2025-02-02,,
80563,148,ed3dbe70-aea6-4356-8903-ee316085346d,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.733907,1.734643,57.231075,primary,,USD,completed,,2025-01-31,,
80564,148,1edeeebc-3d6b-4745-9faa-535f8bef2704,f8883c5e-9750-4217-aae6-4410d84a894f,38,1.734666,1.735517,65.933477,primary,,USD,completed,,2025-07-19,,
80565,148,c3b4f56a-a7de-4ffc-913b-0a8141a6d3c9,f8883c5e-9750-4217-aae6-4410d84a894f,19,1.73554,1.735954,32.979193,primary,,USD,completed,,2025-07-11,,
80566,148,f325d27b-1cf0-4b68-a204-43b68153489e,f8883c5e-9750-4217-aae6-4410d84a894f,18,1.735977,1.736368,31.251105,primary,,USD,completed,,2025-07-13,,
80567,148,a62ed731-3b80-406a-9786-b9c5c0a8be60,f8883c5e-9750-4217-aae6-4410d84a894f,1,1.736391,1.736391,1.736391,primary,,USD,completed,,2025-02-02,,
80568,148,490b8054-0a15-4ad5-a578-018beec4f745,f8883c5e-9750-4217-aae6-4410d84a894f,2,1.736414,1.736437,3.472851,primary,,USD,completed,,2026-01-01,,
80569,148,64620d4b-7227-4865-b084-ffb2a2a27a05,f8883c5e-9750-4217-aae6-4410d84a894f,17,1.73646,1.736828,29.522948,primary,,USD,completed,,2025-11-26,,
80570,148,67e64b02-a39c-486c-bb7b-24e8325d5173,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.736851,1.737035,15.632487,primary,,USD,completed,,2025-03-29,,
80571,148,6bd4e5db-164b-4da7-a271-5f29a559a9e4,f8883c5e-9750-4217-aae6-4410d84a894f,13,1.737058,1.737334,22.583548,primary,,USD,completed,,2025-05-05,,
80572,148,16f1fb13-c329-4c88-834d-bb36b97be2de,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.737357,1.737541,15.637041,primary,,USD,completed,,2025-11-12,,
80573,148,a814dfb4-888c-497f-b5fb-2fc6545f42cc,f8883c5e-9750-4217-aae6-4410d84a894f,23,1.737564,1.73807,39.969791,primary,,USD,completed,,2025-08-27,,
80574,148,19692402-4dcd-4cd3-b1b1-e7d432694835,f8883c5e-9750-4217-aae6-4410d84a894f,43,1.738093,1.739059,74.758768,primary,,USD,completed,,2025-02-25,,
80575,148,9196dc64-de89-4bd9-97d4-ee1a38abc60f,f8883c5e-9750-4217-aae6-4410d84a894f,31,1.739082,1.739772,53.922237,primary,,USD,completed,,2025-05-05,,
80576,148,1adfba88-b9de-46c6-a92c-0797d4d5804d,f8883c5e-9750-4217-aae6-4410d84a894f,8,1.739795,1.739956,13.919004,primary,,USD,completed,,2025-11-07,,
80577,148,420c787d-bcf5-47c9-88ce-2226e96bfef3,f8883c5e-9750-4217-aae6-4410d84a894f,41,1.739979,1.740899,71.357999,primary,,USD,completed,,2025-07-13,,
80578,148,4b604557-51c1-467c-bc52-66400bf82261,f8883c5e-9750-4217-aae6-4410d84a894f,13,1.740922,1.741198,22.63378,primary,,USD,completed,,2025-10-02,,
80579,148,b9b2e691-a309-437f-9ab1-478591373190,f8883c5e-9750-4217-aae6-4410d84a894f,18,1.741221,1.741612,31.345497,primary,,USD,completed,,2025-04-15,,
80580,148,e1608816-e74f-4ad6-ab05-951a5d9249b7,f8883c5e-9750-4217-aae6-4410d84a894f,23,1.741635,1.742141,40.063424,primary,,USD,completed,,2025-12-11,,
80581,148,4b2d3305-46c7-439f-a33d-1a1b1f5d4550,f8883c5e-9750-4217-aae6-4410d84a894f,1,1.742164,1.742164,1.742164,primary,,USD,completed,,2025-07-09,,
80582,148,e59f708f-63e5-4b0e-9dc0-1379a7325844,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.742187,1.742371,15.680511,primary,,USD,completed,,2025-12-07,,
80583,148,fe480321-5d07-4a65-abc4-0b6d6cdaf1be,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.742394,1.742578,15.682374,primary,,USD,completed,,2025-08-19,,
80584,148,caa97dfd-a358-4e74-8f39-f8d2b02a70d6,f8883c5e-9750-4217-aae6-4410d84a894f,20,1.742601,1.743038,34.85639,primary,,USD,completed,,2025-05-05,,
80585,148,d586d9c0-92ca-4cdc-87a1-9481d2d9387c,f8883c5e-9750-4217-aae6-4410d84a894f,4,1.743061,1.74313,6.972382,primary,,USD,completed,,2025-11-24,,
80586,148,c7a70fc0-51cd-417f-95ee-1ffbd2724386,f8883c5e-9750-4217-aae6-4410d84a894f,45,1.743153,1.744165,78.464655,primary,,USD,completed,,2025-06-14,,
80587,148,74c542a9-cb7f-4741-b8ec-316ce240eb6d,f8883c5e-9750-4217-aae6-4410d84a894f,37,1.744188,1.745016,64.550274,primary,,USD,completed,,2025-01-15,,
80588,148,3159c4b3-d12d-4213-8edc-a742945095c6,f8883c5e-9750-4217-aae6-4410d84a894f,22,1.745039,1.745522,38.396171,primary,,USD,completed,,2025-06-05,,
80589,148,0115c66b-2b60-445c-8555-2cd3172a1b81,f8883c5e-9750-4217-aae6-4410d84a894f,20,1.745545,1.745982,34.91527,primary,,USD,completed,,2025-06-29,,
80590,148,0994a815-f1a5-4b8b-abe4-ed960416f6d9,f8883c5e-9750-4217-aae6-4410d84a894f,4,1.746005,1.746074,6.984158,primary,,USD,completed,,2025-08-07,,
80591,148,2517237b-7804-48a9-88a3-ee33d4fc07b6,f8883c5e-9750-4217-aae6-4410d84a894f,45,1.746097,1.747109,78.597135,primary,,USD,completed,,2025-01-23,,
80592,148,2ee132d8-a936-4247-ab42-ec18b700d071,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.747132,1.747868,57.6675,primary,,USD,completed,,2025-09-16,,
80593,148,9fd92a6c-38d6-4de0-a546-d38f01a14660,f8883c5e-9750-4217-aae6-4410d84a894f,16,1.747891,1.748236,27.969016,primary,,USD,completed,,2025-04-01,,
80594,148,34230538-635e-4b9e-a3c2-8e6ca9926580,f8883c5e-9750-4217-aae6-4410d84a894f,23,1.748259,1.748765,40.215776,primary,,USD,completed,,2025-05-21,,
80595,148,8924f6f7-2f78-4b82-8a8e-bbea32308894,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.748788,1.749524,57.722148,primary,,USD,completed,,2025-07-04,,
80596,148,ddce5fb3-ccce-47f6-9600-7ccd225f61b5,f8883c5e-9750-4217-aae6-4410d84a894f,27,1.749547,1.750145,47.245842,primary,,USD,completed,,2025-05-27,,
80597,148,51c319cb-34ca-41d6-bafe-9a570486a02e,f8883c5e-9750-4217-aae6-4410d84a894f,30,1.750168,1.750835,52.515045,primary,,USD,completed,,2025-02-17,,
80598,148,4b80040f-07f2-415a-a4eb-1a2d0ca9c08e,f8883c5e-9750-4217-aae6-4410d84a894f,32,1.750858,1.751571,56.038864,primary,,USD,completed,,2025-03-26,,
80599,148,f94f0287-6208-4bf2-95a8-b1a973feb53e,f8883c5e-9750-4217-aae6-4410d84a894f,8,1.751594,1.751755,14.013396,primary,,USD,completed,,2025-06-26,,
80600,148,1f2b7228-c4e8-4528-92ea-81a74e8b383e,f8883c5e-9750-4217-aae6-4410d84a894f,12,1.751778,1.752031,21.022854,primary,,USD,completed,,2025-11-26,,
80601,148,8b3284b8-ffdb-4820-bad3-ae4dc15cfde4,f8883c5e-9750-4217-aae6-4410d84a894f,33,1.752054,1.75279,57.829926,primary,,USD,completed,,2025-07-05,,
80602,148,eaf9fff4-5930-4c2e-9fe9-4cb16b2a6c0f,f8883c5e-9750-4217-aae6-4410d84a894f,38,1.752813,1.7536640000000001,66.623063,primary,,USD,completed,,2025-04-15,,
80603,148,f2c4a9c5-0016-4e59-8e66-45218731017c,f8883c5e-9750-4217-aae6-4410d84a894f,16,1.753687,1.754032,28.061752,primary,,USD,completed,,2025-03-14,,
80604,148,743fc641-587b-47de-af10-0a64098db45c,f8883c5e-9750-4217-aae6-4410d84a894f,40,1.754055,1.754952,70.18014,primary,,USD,completed,,2025-06-04,,
80605,148,238a9675-d75a-45d2-bfe0-b9c49e2e267e,f8883c5e-9750-4217-aae6-4410d84a894f,20,1.754975,1.755412,35.10387,primary,,USD,completed,,2025-03-27,,
80606,148,1a895337-97c7-4675-af5f-1eee57a6c19c,f8883c5e-9750-4217-aae6-4410d84a894f,9,1.755435,1.755619,15.799743,primary,,USD,completed,,2025-09-15,,
80607,148,46c7cc33-c987-40ef-8bf5-6cb3a495dc2f,f8883c5e-9750-4217-aae6-4410d84a894f,38,1.755642,1.756493,66.730565,primary,,USD,completed,,2025-01-24,,
